time,logger,level,message,exception
2012-07-03 11:17:57.9457,Raven.Database.Indexing.DefaultBackgroundTaskExecuter,Error,Could not execute repeated task,"System.NullReferenceException: Object reference not set to an instance of an object.
   at Raven.Database.Indexing.IndexSearcherHolder.IndexSearcherHoldingState.DisposeRudely() in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexSearcherHolder.cs:line 73
   at Raven.Database.Indexing.IndexSearcherHolder.IndexSearcherHoldingState.Dispose() in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexSearcherHolder.cs:line 68
   at Raven.Database.Indexing.IndexSearcherHolder.SetIndexSearcher(IndexSearcher searcher) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexSearcherHolder.cs:line 25
   at Raven.Database.Indexing.Index.Dispose() in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\Index.cs:line 99
   at Raven.Database.Indexing.IndexStorage.DeleteIndex(String name) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexStorage.cs:line 259
   at Raven.Database.DocumentDatabase.DeleteIndex(String name) in c:\Builds\RavenDB-Stable\Raven.Database\DocumentDatabase.cs:line 888
   at Raven.Database.Queries.DynamicQueryRunner.CleanupCache() in c:\Builds\RavenDB-Stable\Raven.Database\Queries\DynamicQueryRunner.cs:line 131
   at Raven.Database.Plugins.Builtins.CleanupOldDynamicIndexes.Execute() in c:\Builds\RavenDB-Stable\Raven.Database\Plugins\Builtins\CleanupOldDynamicIndexes.cs:line 43
   at Raven.Database.Indexing.DefaultBackgroundTaskExecuter.ExecuteTimer(Object state) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\DefaultBackgroundTaskExecuter.cs:line 61"
2012-07-03 11:19:41.8041,Raven.Database.Server.HttpServer,Debug,Request #  82: GET     -     3 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:19:41.8041,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 3 ms
",
2012-07-03 11:21:05.6957,Raven.Database.Server.HttpServer,Debug,Request #  83: GET     -     3 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:21:05.6957,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 3 ms
",
2012-07-03 11:21:05.7007,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:21:05.7007,Raven.Database.Server.HttpServer,Debug,Request #  84: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:21:15.6344,Raven.Database.Server.HttpServer,Debug,Request #  85: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:21:15.6364,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:21:24.8434,Raven.Database.Server.HttpServer,Debug,Request #  86: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:21:24.8434,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:21:31.0170,Raven.Database.Server.HttpServer,Debug,Request #  87: GET     -     2 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:21:31.0180,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-07-03 11:23:41.3809,Raven.Database.Server.HttpServer,Debug,Request #  88: GET     -     1 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:23:41.3809,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:25:18.3878,Raven.Database.Server.HttpServer,Debug,Request #  89: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:25:18.3878,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:25:19.5009,Raven.Database.Server.HttpServer,Debug,Request #  90: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:25:19.5009,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:28:37.6437,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:28:37.6437,Raven.Database.Server.HttpServer,Debug,Request #  91: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:28:37.6437,Raven.Database.Server.HttpServer,Debug,Request #  92: GET     -     3 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:28:37.6437,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-07-03 11:28:50.3300,Raven.Database.Server.HttpServer,Debug,Request #  93: GET     -     3 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:28:50.3300,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
",
2012-07-03 11:29:02.3442,Raven.Database.Server.HttpServer,Debug,Request #  94: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:29:02.3442,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:31:00.5330,Raven.Database.Server.HttpServer,Debug,Request #  95: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:31:00.5330,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:31:38.6959,Raven.Database.Server.HttpServer,Debug,Request #  96: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:31:38.6989,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:34:33.9171,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:34:33.9171,Raven.Database.Server.HttpServer,Debug,Request #  97: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:34:34.0691,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:34:34.0691,Raven.Database.Server.HttpServer,Debug,Request #  98: GET     -     3 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:34:43.4361,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:34:43.4361,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/1' was found,
2012-07-03 11:34:43.4361,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/2' was found,
2012-07-03 11:34:43.4361,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/3' was found,
2012-07-03 11:34:43.4361,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 11:34:43.4441,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 11:34:43.4441,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 11:34:43.4441,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 11:34:43.4581,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:34:43.5701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 11:34:43.6311,Raven.Database.Server.HttpServer,Debug,Request #  99: GET     -   196 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:34:43.6311,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 142 ms
	Index: Temp/UserModels
	Results: 14 returned out of 14 total.
",
2012-07-03 11:37:57.9641,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:37:57.9641,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:37:59.5211,Raven.Database.Server.HttpServer,Debug,Request # 100: GET     -     5 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:37:59.5221,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 4 ms
",
2012-07-03 11:38:02.6221,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '33' was not found,
2012-07-03 11:38:02.6221,Raven.Database.Server.HttpServer,Debug,Request # 101: GET     -     1 ms - SomeDB     - 404 - /docs/33,
2012-07-03 11:38:26.5801,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key '1' was not found,
2012-07-03 11:38:26.5801,Raven.Database.Server.HttpServer,Debug,Request # 102: GET     -     2 ms - SomeDB     - 404 - /docs/1,
2012-07-03 11:38:40.6181,Raven.Database.Server.HttpServer,Debug,Request # 103: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:38:40.6181,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:38:45.5901,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/1' was found,
2012-07-03 11:38:45.5901,Raven.Database.Server.HttpServer,Debug,Request # 104: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/1,
2012-07-03 11:38:51.5371,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/1 and etag ,
2012-07-03 11:38:51.5471,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/1' was deleted,
2012-07-03 11:38:51.5471,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 4 because: DEL UserModels/1,
2012-07-03 11:38:51.5471,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0250738,
2012-07-03 11:38:51.5471,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:38:51.5471,Raven.Database.Server.HttpServer,Debug,Request # 105: POST    -    27 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:38:51.5611,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/1
",
2012-07-03 11:38:51.5611,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/1",
2012-07-03 11:38:51.5611,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/1' was not found,
2012-07-03 11:38:51.5611,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/1) from Temp/UserModels,
2012-07-03 11:38:51.5911,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2012-07-03 11:38:51.5911,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:38:51.5911,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:38:56.0111,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/2' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/3' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:38:56.0111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 11:38:56.0561,Raven.Database.Server.HttpServer,Debug,Request # 106: GET     -    46 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:38:56.0561,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
	Index: Temp/UserModels
	Results: 13 returned out of 13 total.
",
2012-07-03 11:38:58.8121,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/2' was found,
2012-07-03 11:38:58.8121,Raven.Database.Server.HttpServer,Debug,Request # 107: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/2,
2012-07-03 11:38:58.8171,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/2 and etag ,
2012-07-03 11:38:58.8171,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/2' was deleted,
2012-07-03 11:38:58.8171,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 6 because: DEL UserModels/2,
2012-07-03 11:38:58.8171,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0035084,
2012-07-03 11:38:58.8171,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/2",
2012-07-03 11:38:58.8171,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/2' was not found,
2012-07-03 11:38:58.8171,Raven.Database.Server.HttpServer,Debug,Request # 108: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:38:58.8171,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/2) from Temp/UserModels,
2012-07-03 11:38:58.8171,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/2
",
2012-07-03 11:38:58.8171,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:38:58.8171,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2012-07-03 11:38:58.8171,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:38:58.8171,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:02.2651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/3' was found,
2012-07-03 11:39:02.2651,Raven.Database.Server.HttpServer,Debug,Request # 109: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/3,
2012-07-03 11:39:02.2651,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/3 and etag ,
2012-07-03 11:39:02.2651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/3' was deleted,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 8 because: DEL UserModels/3,
2012-07-03 11:39:02.2651,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009398,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/3",
2012-07-03 11:39:02.2651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/3' was not found,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/3) from Temp/UserModels,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:02.2651,Raven.Database.Server.HttpServer,Debug,Request # 110: POST    -     2 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 9 because: WORK BY IndexingExecuter,
2012-07-03 11:39:02.2651,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:02.2651,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 9, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:02.2651,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/3
",
2012-07-03 11:39:04.6191,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:39:04.6191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 11:39:04.6561,Raven.Database.Server.HttpServer,Debug,Request # 111: GET     -    37 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:39:04.6561,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
	Index: Temp/UserModels
	Results: 11 returned out of 11 total.
",
2012-07-03 11:39:06.9471,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/33' was found,
2012-07-03 11:39:06.9471,Raven.Database.Server.HttpServer,Debug,Request # 112: GET     -     2 ms - SomeDB     - 200 - /docs/UserModels/33,
2012-07-03 11:39:06.9471,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/33 and etag ,
2012-07-03 11:39:06.9471,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/33' was deleted,
2012-07-03 11:39:06.9591,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 10 because: DEL UserModels/33,
2012-07-03 11:39:06.9591,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0044532,
2012-07-03 11:39:06.9591,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:06.9591,Raven.Database.Server.HttpServer,Debug,Request # 113: POST    -     5 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:06.9591,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/33",
2012-07-03 11:39:06.9591,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/33' was not found,
2012-07-03 11:39:06.9591,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/33) from Temp/UserModels,
2012-07-03 11:39:06.9591,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/33
",
2012-07-03 11:39:06.9591,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 11 because: WORK BY IndexingExecuter,
2012-07-03 11:39:06.9591,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 11, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:06.9591,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:09.7221,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/34' was found,
2012-07-03 11:39:09.7221,Raven.Database.Server.HttpServer,Debug,Request # 114: GET     -     2 ms - SomeDB     - 200 - /docs/UserModels/34,
2012-07-03 11:39:09.7221,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/34 and etag ,
2012-07-03 11:39:09.7221,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/34' was deleted,
2012-07-03 11:39:09.7341,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 12 because: DEL UserModels/34,
2012-07-03 11:39:09.7341,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0036052,
2012-07-03 11:39:09.7341,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/34",
2012-07-03 11:39:09.7341,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/34' was not found,
2012-07-03 11:39:09.7341,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/34) from Temp/UserModels,
2012-07-03 11:39:09.7341,Raven.Database.Server.HttpServer,Debug,Request # 115: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:09.7341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 12, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:09.7341,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 13 because: WORK BY IndexingExecuter,
2012-07-03 11:39:09.7341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 13, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:09.7341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 13, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:09.7341,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/34
",
2012-07-03 11:39:11.8261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/65' was found,
2012-07-03 11:39:11.8261,Raven.Database.Server.HttpServer,Debug,Request # 116: GET     -     2 ms - SomeDB     - 200 - /docs/UserModels/65,
2012-07-03 11:39:11.8261,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/65 and etag ,
2012-07-03 11:39:11.8261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/65' was deleted,
2012-07-03 11:39:11.8261,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 14 because: DEL UserModels/65,
2012-07-03 11:39:11.8261,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0034463,
2012-07-03 11:39:11.8261,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/65",
2012-07-03 11:39:11.8261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/65' was not found,
2012-07-03 11:39:11.8261,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/65) from Temp/UserModels,
2012-07-03 11:39:11.8261,Raven.Database.Server.HttpServer,Debug,Request # 117: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:11.8261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:11.8261,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 15 because: WORK BY IndexingExecuter,
2012-07-03 11:39:11.8261,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/65
",
2012-07-03 11:39:11.8261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:11.8261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:14.0421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/66' was found,
2012-07-03 11:39:14.0421,Raven.Database.Server.HttpServer,Debug,Request # 118: GET     -     2 ms - SomeDB     - 200 - /docs/UserModels/66,
2012-07-03 11:39:14.0421,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/66 and etag ,
2012-07-03 11:39:14.0421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/66' was deleted,
2012-07-03 11:39:14.0421,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 16 because: DEL UserModels/66,
2012-07-03 11:39:14.0421,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0033170,
2012-07-03 11:39:14.0421,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/66",
2012-07-03 11:39:14.0421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/66' was not found,
